byr,race,interval,vmn1,vsd1,vnu1,vnms1,vfin1,year,ctr1,type,ltax,xltax,eligible,earn_nz,sd_nz
50,nonwhite,45,7510.51,8698.38,77,4.0,0.403,80,19,TAXAB,0.052,0.052,False,12580.4187605,7934.42705112
50,nonwhite,46,8735.39,7781.67,61,0.0,0.213,80,19,TAXAB,0.033,0.033,False,11099.6060991,7120.49481445
50,nonwhite,47,7016.78,8107.35,63,0.0,0.381,80,19,TAXAB,0.032,0.016,False,11335.6704362,7564.94978481
50,nonwhite,48,8031.45,8973.64,62,1.5,0.355,80,19,TAXAB,0.081,0.065,False,12451.8604651,8354.90936024
50,nonwhite,49,8000.56,8896.64,70,1.5,0.314,80,19,TAXAB,0.071,0.057,False,11662.6239067,8524.67190106
50,nonwhite,50,8564.23,8999.39,82,3.0,0.341,80,19,TAXAB,0.049,0.049,False,12995.7966616,8081.15740724
50,nonwhite,51,8892.3,9201.83,74,3.0,0.284,80,19,TAXAB,0.041,0.041,False,12419.4134078,8628.71042306
50,nonwhite,52,8648.49,8946.51,68,3.0,0.279,80,19,TAXAB,0.074,0.074,False,11995.1317614,8418.38053852
50,nonwhite,53,7248.16,8319.72,79,1.5,0.392,80,19,TAXAB,0.025,0.013,False,11921.3157895,7624.61819702
50,nonwhite,54,7237.34,8761.11,73,1.5,0.37,80,19,TAXAB,0.068,0.055,False,11487.8412698,8544.44269146
50,nonwhite,55,8143.42,8864.67,67,3.0,0.313,80,19,TAXAB,0.09,0.045,False,11853.5953421,8390.82278582
50,nonwhite,56,9458.53,9561.75,83,1.5,0.289,80,19,TAXAB,0.072,0.06,False,13303.1364276,8800.23157133
50,nonwhite,57,9688.11,9517.29,64,0.0,0.266,80,19,TAXAB,0.094,0.047,False,13199.0599455,8778.56099039
50,nonwhite,58,7015.36,9001.68,86,5.0,0.419,80,19,TAXAB,0.058,0.035,False,12074.6299484,8853.13744842
50,nonwhite,59,8165.48,8557.72,75,1.5,0.28,80,19,TAXAB,0.053,0.053,False,11340.9444444,8105.67189848
50,nonwhite,60,9704.75,8530.64,56,1.5,0.286,80,19,TAXAB,0.089,0.089,False,13592.0868347,7006.0184874
50,nonwhite,61,7874.78,9069.89,94,0.0,0.34,80,19,TAXAB,0.064,0.032,False,11931.4848485,8731.45189126
50,nonwhite,62,9177.1,9090.38,63,0.0,0.27,80,19,TAXAB,0.111,0.079,False,12571.369863,8398.09621157
50,nonwhite,63,7683.36,8371.14,66,0.0,0.364,80,19,TAXAB,0.045,0.045,False,12080.754717,7553.70897141
50,nonwhite,64,7359.95,8005.33,79,1.5,0.354,80,19,TAXAB,0.051,0.051,False,11393.1114551,7297.4657119
50,nonwhite,65,8524.14,8783.8,99,1.5,0.303,80,19,TAXAB,0.061,0.051,False,12229.7560976,8085.62073118
50,nonwhite,66,5759.84,7425.28,63,1.5,0.444,80,19,TAXAB,0.016,0.016,False,10359.4244604,7177.34150997
50,nonwhite,67,8683.07,8948.01,74,0.0,0.297,80,19,TAXAB,0.054,0.027,False,12351.4509246,8281.5047496
50,nonwhite,68,7603.97,9288.55,75,1.5,0.4,80,19,TAXAB,0.053,0.053,False,12673.2833333,8919.10445759
50,nonwhite,69,7600.19,8259.35,67,0.0,0.284,80,19,TAXAB,0.045,0.045,False,10614.7905028,7954.59582447
50,nonwhite,70,9853.06,9388.61,71,0.0,0.296,80,19,TAXAB,0.113,0.085,False,13995.8238636,8199.14567489
50,nonwhite,71,8910.99,9197.83,71,4.0,0.366,80,19,TAXAB,0.085,0.085,False,14055.1892744,7818.94572999
50,nonwhite,72,7823.84,9282.61,80,1.5,0.362,80,19,TAXAB,0.037,0.025,False,12263.0721003,8978.81578025
50,nonwhite,73,8498.86,9125.95,83,1.5,0.349,80,19,TAXAB,0.06,0.06,False,13055.0844854,8273.38647515
50,nonwhite,1,7762.83,9331.15,69,1.5,0.377,81,21,TAXAB,0.043,0.029,True,12460.4012841,9012.55705339
50,nonwhite,2,8222.19,10296.64,64,1.5,0.406,81,21,TAXAB,0.063,0.031,True,13842.0707071,10034.7098236
50,nonwhite,3,9753.32,10153.83,68,1.5,0.279,81,21,TAXAB,0.059,0.029,True,13527.4895978,9588.59556124
50,nonwhite,4,7587.71,8227.15,73,1.5,0.356,81,21,TAXAB,0.014,0.014,True,11782.1583851,7462.09252104
50,nonwhite,5,9471.67,9630.19,94,4.0,0.309,81,21,TAXAB,0.021,0.021,True,13707.1924747,8726.68183222
50,nonwhite,6,8883.43,9518.79,65,4.0,0.385,81,21,TAXAB,0.0,0.0,True,14444.601626,8185.36113565
50,nonwhite,7,10633.78,11034.51,87,1.5,0.333,81,21,TAXAB,0.103,0.103,True,15942.6986507,9894.99123449
50,nonwhite,8,9539.33,9930.34,76,3.0,0.368,81,21,TAXAB,0.026,0.026,True,15093.8765823,8496.5554885
50,nonwhite,9,9151.28,10698.77,58,1.5,0.345,81,21,TAXAB,0.121,0.069,True,13971.4198473,10363.8560223
50,nonwhite,10,8653.37,9759.1,78,1.5,0.359,81,21,TAXAB,0.051,0.051,True,13499.7971919,9118.91496855
50,nonwhite,11,8221.06,9320.59,79,1.5,0.38,81,21,TAXAB,0.063,0.051,True,13259.7741935,8561.90232104
50,nonwhite,12,10539.35,10229.85,66,1.5,0.273,81,21,TAXAB,0.045,0.045,True,14497.042641,9304.4429705
50,nonwhite,13,8692.76,9923.86,66,3.0,0.394,81,21,TAXAB,0.045,0.045,True,14344.4884488,9024.52455332
50,nonwhite,14,9608.57,10402.61,79,1.5,0.354,81,21,TAXAB,0.038,0.013,True,14873.9473684,9444.43976111
50,nonwhite,15,8683.52,9854.5,82,0.0,0.366,81,21,TAXAB,0.037,0.024,True,13696.4037855,9193.13397964
50,nonwhite,16,9641.71,10591.01,69,1.5,0.304,81,21,TAXAB,0.043,0.029,True,13853.0316092,10140.1919621
50,nonwhite,17,9465.79,10669.4,67,0.0,0.343,81,21,TAXAB,0.075,0.06,True,14407.5951294,10102.8204679
50,nonwhite,18,10493.65,10646.07,63,1.5,0.302,81,21,TAXAB,0.079,0.063,True,15033.8825215,9701.50458347
50,nonwhite,19,11016.71,10463.05,66,3.0,0.318,81,21,TAXAB,0.061,0.045,True,16153.5337243,8805.866314
50,nonwhite,20,8210.34,8861.31,56,1.5,0.304,81,21,TAXAB,0.054,0.036,True,11796.4655172,8397.41212333
50,nonwhite,21,8100.26,10084.12,84,1.5,0.44,81,21,TAXAB,0.071,0.06,True,14464.75,9461.90221805
50,nonwhite,22,9186.93,10074.04,60,0.0,0.333,81,21,TAXAB,0.05,0.05,True,13773.5082459,9432.92493977
50,nonwhite,23,10261.66,10006.71,77,4.0,0.338,81,21,TAXAB,0.065,0.039,True,15500.9969789,8369.30356588
50,nonwhite,24,8817.19,10342.91,75,1.5,0.347,81,21,TAXAB,0.093,0.08,True,13502.5880551,10027.8129598
50,nonwhite,25,12428.71,11002.71,73,1.5,0.247,81,21,TAXAB,0.11,0.096,True,16505.5909695,9668.42426231
50,nonwhite,26,8915.4,10350.05,75,1.5,0.36,81,21,TAXAB,0.08,0.067,True,13930.3125,9875.28354814
50,nonwhite,27,8535.16,9536.33,67,4.0,0.343,81,21,TAXAB,0.045,0.03,True,12991.1111111,8973.94623818
50,nonwhite,28,8380.02,10454.2,85,0.0,0.353,81,21,TAXAB,0.071,0.059,True,12952.1174652,10473.7863288
50,nonwhite,29,9625.79,9396.97,61,0.0,0.328,81,21,TAXAB,0.066,0.066,True,14324.0922619,8006.52396294
50,nonwhite,30,9184.71,11585.04,55,0.0,0.418,81,21,TAXAB,0.145,0.145,True,15781.2886598,11247.4120597
50,nonwhite,31,8845.24,9881.95,68,0.0,0.338,81,21,TAXAB,0.0,0.0,True,13361.3897281,9336.48493972
50,nonwhite,32,9447.72,10218.23,86,1.5,0.302,81,21,TAXAB,0.07,0.07,True,13535.4154728,9708.71038778
50,nonwhite,33,9646.97,10291.43,72,1.5,0.403,81,21,TAXAB,0.056,0.056,True,16159.078727,8495.87681246
50,nonwhite,34,9688.71,9333.52,72,3.0,0.264,81,21,TAXAB,0.056,0.056,True,13164.0081522,8521.3478431
50,nonwhite,35,8606.08,10543.1,77,3.0,0.364,81,21,TAXAB,0.091,0.065,True,13531.572327,10398.3380841
50,nonwhite,36,9861.82,10436.01,73,1.5,0.37,81,21,TAXAB,0.068,0.068,True,15653.6825397,9066.94667714
50,nonwhite,37,10175.66,9818.52,82,4.0,0.329,81,21,TAXAB,0.085,0.085,True,15164.9180328,8246.78428016
50,nonwhite,38,9756.47,10921.66,77,0.0,0.403,81,21,TAXAB,0.065,0.065,True,16342.4958124,9600.5909486
50,nonwhite,39,9771.35,9923.95,78,1.5,0.321,81,21,TAXAB,0.038,0.038,True,14390.7952872,8863.76739614
50,nonwhite,40,9712.32,10227.18,87,5.0,0.356,81,21,TAXAB,0.057,0.023,False,15081.242236,9024.68319337
50,nonwhite,41,7710.01,9047.89,76,1.5,0.382,81,21,TAXAB,0.026,0.026,False,12475.7443366,8544.61488087
50,nonwhite,42,8231.07,9404.29,73,1.5,0.329,81,21,TAXAB,0.055,0.055,False,12266.8703428,9071.80457607
50,nonwhite,43,7895.24,9621.88,71,3.0,0.352,81,21,TAXAB,0.042,0.028,False,12184.0123457,9519.28579772
50,nonwhite,44,9935.11,9408.63,84,3.0,0.31,81,21,TAXAB,0.012,0.012,False,14398.7101449,8001.44552529
50,nonwhite,45,8864.93,9857.77,76,5.0,0.395,81,21,TAXAB,0.039,0.026,False,14652.7768595,8707.05727943
50,nonwhite,46,9812.23,9037.07,61,0.0,0.23,81,21,TAXAB,0.033,0.033,False,12743.1558442,8289.38577214
50,nonwhite,47,7108.78,8533.57,63,0.0,0.397,81,21,TAXAB,0.032,0.032,False,11789.0215589,8098.78984429
50,nonwhite,48,9294.87,10008.43,62,1.5,0.323,81,21,TAXAB,0.065,0.048,False,13729.4977843,9331.36752878
50,nonwhite,49,9441.71,9693.56,69,1.5,0.319,81,21,TAXAB,0.043,0.043,False,13864.4787078,8755.66575012
50,nonwhite,50,9675.1,10120.93,82,3.0,0.329,81,21,TAXAB,0.049,0.024,False,14418.9269747,9179.14305459
50,nonwhite,51,9920.85,10179.09,74,3.0,0.257,81,21,TAXAB,0.081,0.068,False,13352.422611,9676.44502269
50,nonwhite,52,9573.19,9964.69,68,3.0,0.294,81,21,TAXAB,0.074,0.074,False,13559.7592068,9305.24710573
50,nonwhite,53,8088.35,9053.18,78,3.0,0.385,81,21,TAXAB,0.013,0.013,False,13151.7886179,8165.48400603
50,nonwhite,54,9016.99,10344.92,73,1.5,0.329,81,21,TAXAB,0.041,0.041,False,13438.1371088,10003.8688893
50,nonwhite,55,9365.28,10419.22,67,3.0,0.299,81,21,TAXAB,0.075,0.06,False,13359.8858773,10074.5822792
50,nonwhite,56,10010.89,9495.52,83,1.5,0.289,81,21,TAXAB,0.036,0.036,False,14080.0140647,8337.91828826
50,nonwhite,57,10082.3,10591.31,64,0.0,0.344,81,21,TAXAB,0.094,0.063,False,15369.3597561,9473.17497524
50,nonwhite,58,7886.54,9311.05,85,6.0,0.435,81,21,TAXAB,0.047,0.047,False,13958.4778761,8287.85988848
50,nonwhite,59,8812.89,9466.91,75,1.5,0.333,81,21,TAXAB,0.04,0.04,False,13212.7286357,8731.12365569
50,nonwhite,60,11209.8,10388.9,56,1.5,0.268,81,21,TAXAB,0.089,0.071,False,15313.9344262,9197.49291087
50,nonwhite,61,9056.18,9954.5,94,0.0,0.319,81,21,TAXAB,0.053,0.032,False,13298.3553598,9439.05146249
50,nonwhite,62,10356.22,10383.57,63,0.0,0.254,81,21,TAXAB,0.095,0.079,False,13882.3324397,9776.40987514
50,nonwhite,63,8709.7,9687.46,66,0.0,0.348,81,21,TAXAB,0.061,0.03,False,13358.4355828,9046.3859972
50,nonwhite,64,8670.97,10476.39,79,1.5,0.342,81,21,TAXAB,0.038,0.013,False,13177.7659574,10363.9290651
50,nonwhite,65,9606.58,10151.96,99,1.5,0.273,81,21,TAXAB,0.091,0.061,False,13214.002751,9700.27414848
50,nonwhite,66,6601.27,8228.44,63,1.5,0.413,81,21,TAXAB,0.016,0.016,False,11245.7751278,7944.39710943
50,nonwhite,67,10817.18,10738.24,74,0.0,0.297,81,21,TAXAB,0.054,0.054,False,15387.1692745,9680.1920996
50,nonwhite,68,8444.4,9569.1,75,1.5,0.333,81,21,TAXAB,0.053,0.053,False,12660.2698651,9160.17579372
50,nonwhite,69,8971.51,9952.73,67,0.0,0.269,81,21,TAXAB,0.06,0.045,False,12272.9274966,9746.31252786
50,nonwhite,70,10283.01,10445.79,70,1.5,0.314,81,21,TAXAB,0.086,0.086,False,14989.8104956,9407.71132118
50,nonwhite,71,11375.55,11132.1,71,4.0,0.38,81,21,TAXAB,0.07,0.07,False,18347.6612903,8482.62453883
50,nonwhite,72,8278.02,9801.88,80,1.5,0.362,81,21,TAXAB,0.05,0.037,False,12974.9529781,9468.27290771
50,nonwhite,73,9507.69,10222.21,83,1.5,0.337,81,21,TAXAB,0.048,0.036,False,14340.4072398,9397.02464947
50,nonwhite,1,8150.51,9745.13,69,1.5,0.377,82,23,TAXAB,0.029,0.014,True,13082.6805778,9376.02669395
50,nonwhite,2,7931.43,10728.68,63,3.0,0.413,82,23,TAXAB,0.048,0.032,True,13511.8057922,10985.8368301
50,nonwhite,3,11148.81,11012.49,68,1.5,0.265,82,23,TAXAB,0.074,0.074,True,15168.4489796,10199.422736
50,nonwhite,4,8383.45,9212.62,73,1.5,0.342,82,23,TAXAB,0.014,0.014,True,12740.8054711,8571.41424492
50,nonwhite,5,10600.07,10956.23,94,4.0,0.319,82,23,TAXAB,0.074,0.064,True,15565.4478708,9948.88720127
50,nonwhite,6,9174.65,10275.52,65,4.0,0.354,82,23,TAXAB,0.031,0.031,True,14202.244582,9593.91340187
50,nonwhite,7,10611.45,11610.24,87,1.5,0.356,82,23,TAXAB,0.092,0.08,True,16477.4068323,10614.0190044
50,nonwhite,8,10484.64,10868.13,76,3.0,0.355,82,23,TAXAB,0.039,0.039,True,16255.255814,9451.09159105
50,nonwhite,9,8398.66,10241.35,58,1.5,0.414,82,23,TAXAB,0.069,0.069,True,14332.1843003,9692.50762875
50,nonwhite,10,8301.58,10505.08,78,1.5,0.449,82,23,TAXAB,0.051,0.038,True,15066.3883848,9917.82093402
50,nonwhite,11,7895.49,10020.85,79,1.5,0.405,82,23,TAXAB,0.063,0.063,True,13269.7310924,9871.88248159
50,nonwhite,12,10935.52,10658.25,66,1.5,0.273,82,23,TAXAB,0.045,0.045,True,15041.9807428,9720.43958062
50,nonwhite,13,10613.98,11154.96,66,3.0,0.318,82,23,TAXAB,0.03,0.03,True,15563.0205279,10267.9722575
50,nonwhite,14,9391.23,10526.73,79,1.5,0.316,82,23,TAXAB,0.051,0.051,True,13729.8684211,10121.1154698
50,nonwhite,15,8676.9,10800.12,82,0.0,0.402,82,23,TAXAB,0.061,0.024,True,14509.8662207,10508.0417854
50,nonwhite,16,10173.36,11478.96,69,1.5,0.319,82,23,TAXAB,0.043,0.014,True,14938.8546256,11058.8752988
50,nonwhite,17,9713.92,10302.7,66,1.5,0.348,82,23,TAXAB,0.061,0.061,True,14898.6503067,9249.57069711
50,nonwhite,18,10749.54,11675.08,63,1.5,0.381,82,23,TAXAB,0.079,0.048,True,17365.9773829,10261.8255753
50,nonwhite,19,10494.95,11125.12,66,3.0,0.364,82,23,TAXAB,0.076,0.061,True,16501.4937107,9771.76003487
50,nonwhite,20,8568.88,9979.11,56,1.5,0.357,82,23,TAXAB,0.054,0.018,True,13326.407465,9564.05550865
50,nonwhite,21,9324.46,11255.94,84,1.5,0.405,82,23,TAXAB,0.048,0.012,True,15671.3613445,10652.2382997
50,nonwhite,22,9567.37,10964.16,60,0.0,0.35,82,23,TAXAB,0.067,0.05,True,14719.0307692,10445.8280087
50,nonwhite,23,9672.68,10382.15,77,4.0,0.299,82,23,TAXAB,0.052,0.052,True,13798.4022825,9840.54375052
50,nonwhite,24,9487.68,11171.22,75,1.5,0.36,82,23,TAXAB,0.053,0.053,True,14824.5,10764.6786348
50,nonwhite,25,12247.32,10778.91,73,1.5,0.192,82,23,TAXAB,0.068,0.068,True,15157.5742574,9984.02719496
50,nonwhite,26,9274.79,11737.22,75,1.5,0.347,82,23,TAXAB,0.08,0.067,True,14203.3537519,11872.9194697
50,nonwhite,27,8697.45,10917.16,67,4.0,0.433,82,23,TAXAB,0.045,0.03,True,15339.4179894,10407.5842289
50,nonwhite,28,9008.21,11032.63,85,0.0,0.4,82,23,TAXAB,0.071,0.047,True,15013.6833333,10616.0538636
50,nonwhite,29,11098.33,10742.38,61,0.0,0.311,82,23,TAXAB,0.082,0.066,True,16107.8809869,9316.33068879
50,nonwhite,30,9915.76,12718.45,55,0.0,0.418,82,23,TAXAB,0.145,0.127,True,17037.3883162,12514.0891877
50,nonwhite,31,9341.96,10582.65,68,0.0,0.353,82,23,TAXAB,0.015,0.015,True,14438.8871716,9975.02222616
50,nonwhite,32,10097.09,10917.66,86,1.5,0.337,82,23,TAXAB,0.058,0.047,True,15229.3966817,10080.6654089
50,nonwhite,33,11128.19,11393.98,72,1.5,0.361,82,23,TAXAB,0.083,0.056,True,17415.0078247,9678.87176649
50,nonwhite,34,10516.89,10301.35,72,3.0,0.292,82,23,TAXAB,0.069,0.056,True,14854.3644068,9244.10566578
50,nonwhite,35,9438.27,10830.47,77,3.0,0.364,82,23,TAXAB,0.039,0.026,True,14840.0471698,10211.2628203
50,nonwhite,36,10236.14,11410.59,73,1.5,0.384,82,23,TAXAB,0.055,0.055,True,16617.1103896,10263.1810959
50,nonwhite,37,10913.74,11145.25,82,4.0,0.329,82,23,TAXAB,0.073,0.073,True,16264.8882265,9903.82643817
50,nonwhite,38,10635.87,11589.86,77,0.0,0.429,82,23,TAXAB,0.052,0.039,True,18626.7425569,9295.21402167
50,nonwhite,39,9135.38,10046.04,78,1.5,0.372,82,23,TAXAB,0.026,0.026,True,14546.7834395,9054.65472446
50,nonwhite,40,10464.17,11190.46,86,6.0,0.372,82,23,TAXAB,0.058,0.047,False,16662.6910828,9804.13410889
50,nonwhite,41,7079.11,9949.05,76,1.5,0.421,82,23,TAXAB,0.026,0.013,False,12226.4421416,10393.3904752
50,nonwhite,42,9139.58,10874.96,73,1.5,0.315,82,23,TAXAB,0.068,0.068,False,13342.4525547,10796.8814812
50,nonwhite,43,7623.25,9616.96,71,3.0,0.352,82,23,TAXAB,0.042,0.042,False,11764.2746914,9695.82552748
50,nonwhite,44,10028.36,10503.06,84,3.0,0.31,82,23,TAXAB,0.036,0.036,False,14533.8550725,9715.63380784
50,nonwhite,45,9234.95,10246.25,76,5.0,0.382,82,23,TAXAB,0.039,0.039,False,14943.2847896,9196.65169625
50,nonwhite,46,11238.2,10316.27,61,0.0,0.23,82,23,TAXAB,0.016,0.016,False,14595.0649351,9445.69627827
50,nonwhite,47,7527.87,9744.64,62,1.5,0.419,82,23,TAXAB,0.048,0.048,False,12956.746988,9648.74747905
50,nonwhite,48,10294.81,11163.88,62,1.5,0.339,82,23,TAXAB,0.065,0.048,False,15574.5990923,10311.1788924
50,nonwhite,49,10073.49,10804.23,69,1.5,0.333,82,23,TAXAB,0.043,0.029,False,15102.6836582,9952.65056039
50,nonwhite,50,10106.72,10806.02,82,3.0,0.341,82,23,TAXAB,0.049,0.037,False,15336.4491654,9848.21528472
50,nonwhite,51,9984.5,11132.76,74,3.0,0.351,82,23,TAXAB,0.081,0.068,False,15384.4375963,10387.163784
50,nonwhite,52,10482.37,11181.54,68,3.0,0.338,82,23,TAXAB,0.059,0.059,False,15834.3957704,10203.7344621
50,nonwhite,53,9754.08,10615.92,78,3.0,0.333,82,23,TAXAB,0.026,0.026,False,14623.808096,9886.76822513
50,nonwhite,54,10191.18,11287.95,73,1.5,0.315,82,23,TAXAB,0.041,0.027,False,14877.6350365,10783.6933101
50,nonwhite,55,10629.28,11616.98,67,3.0,0.358,82,23,TAXAB,0.06,0.045,False,16556.5109034,10586.5390506
50,nonwhite,56,9929.23,10186.13,83,1.5,0.313,82,23,TAXAB,0.036,0.036,False,14453.0276565,9254.56077597
50,nonwhite,57,9479.5,11167.21,64,0.0,0.406,82,23,TAXAB,0.078,0.063,False,15958.7542088,10321.9625376
50,nonwhite,58,7589.38,10078.63,85,6.0,0.471,82,23,TAXAB,0.047,0.035,False,14346.6540643,9750.6979091
50,nonwhite,59,9070.39,10560.36,75,1.5,0.44,82,23,TAXAB,0.053,0.053,False,16197.125,9149.44743189
50,nonwhite,60,11294.13,11378.03,56,1.5,0.339,82,23,TAXAB,0.071,0.054,False,17086.429652,9842.98681437
50,nonwhite,61,9266.82,10530.74,94,0.0,0.372,82,23,TAXAB,0.064,0.043,False,14756.0828025,9776.84729508
50,nonwhite,62,10519.51,11375.74,63,0.0,0.365,82,23,TAXAB,0.095,0.079,False,16566.1574803,10179.4676711
50,nonwhite,63,9082.94,9947.9,66,0.0,0.333,82,23,TAXAB,0.03,0.015,False,13617.6011994,9306.75455694
50,nonwhite,64,8050.25,10184.1,79,1.5,0.405,82,23,TAXAB,0.025,0.013,False,13529.8319328,10008.7263065
50,nonwhite,65,9860.33,10644.64,98,1.5,0.327,82,23,TAXAB,0.071,0.071,False,14651.307578,9908.02733284
50,nonwhite,66,7641.9,9336.79,63,1.5,0.397,82,23,TAXAB,0.032,0.032,False,12673.1343284,8989.34857916
50,nonwhite,67,10007.61,12377.63,74,0.0,0.351,82,23,TAXAB,0.095,0.068,False,15420.046225,12353.310226
50,nonwhite,68,9269.67,10707.65,75,1.5,0.36,82,23,TAXAB,0.04,0.04,False,14483.859375,10179.6329823
50,nonwhite,69,9172.09,10116.15,67,0.0,0.373,82,23,TAXAB,0.045,0.045,False,14628.5326954,9132.15984563
50,nonwhite,70,9953.13,12040.31,70,1.5,0.357,82,23,TAXAB,0.071,0.057,False,15479.2068429,11828.6958779
50,nonwhite,71,11168.04,11714.49,71,4.0,0.366,82,23,TAXAB,0.07,0.07,False,17615.2050473,10143.0679678
50,nonwhite,72,8761.29,10350.2,79,1.5,0.354,82,23,TAXAB,0.038,0.025,False,13562.3684211,10035.7719071
50,nonwhite,73,9890.92,10883.02,83,1.5,0.373,82,23,TAXAB,0.036,0.036,False,15774.9920255,9801.96564619
50,nonwhite,1,9193.55,10649.32,69,1.5,0.406,83,25,TAXAB,0.029,0.029,True,15477.3569024,9678.11265195
50,nonwhite,2,8944.78,11132.1,63,3.0,0.365,83,25,TAXAB,0.032,0.032,True,14086.2677165,11078.4016239
50,nonwhite,3,11853.6,13245.11,68,1.5,0.309,83,25,TAXAB,0.088,0.074,True,17154.2691751,12765.3274278
50,nonwhite,4,9076.42,10149.24,73,1.5,0.356,83,25,TAXAB,0.014,0.014,True,14093.8198758,9446.40356793
50,nonwhite,5,10539.93,12228.14,94,4.0,0.33,83,25,TAXAB,0.053,0.043,True,15731.238806,11895.7772789
50,nonwhite,6,10392.37,11647.79,65,4.0,0.323,83,25,TAXAB,0.046,0.046,True,15350.620384,11148.4570036
50,nonwhite,7,11107.52,13013.95,87,1.5,0.379,83,25,TAXAB,0.103,0.08,True,17886.5056361,12307.4657618
50,nonwhite,8,10057.5,11195.47,76,3.0,0.342,83,25,TAXAB,0.026,0.026,True,15284.9544073,10515.8315892
50,nonwhite,9,9353.31,11510.09,58,1.5,0.362,83,25,TAXAB,0.069,0.069,True,14660.3605016,11395.1320026
50,nonwhite,10,8677.31,11027.01,77,3.0,0.403,83,25,TAXAB,0.052,0.039,True,14534.8576214,10887.5163241
50,nonwhite,11,8975.15,11364.64,79,1.5,0.43,83,25,TAXAB,0.025,0.025,True,15745.877193,10953.3900995
50,nonwhite,12,11210.61,11496.25,66,1.5,0.333,83,25,TAXAB,0.03,0.03,True,16807.5112444,10201.793578
50,nonwhite,13,12157.38,12850.22,66,3.0,0.288,83,25,TAXAB,0.045,0.015,True,17074.9719101,12163.626965
50,nonwhite,14,9952.48,11603.04,79,1.5,0.354,83,25,TAXAB,0.038,0.038,True,15406.3157895,11152.7076516
50,nonwhite,15,9330.68,10826.5,82,0.0,0.39,83,25,TAXAB,0.024,0.012,True,15296.1967213,10045.0440181
50,nonwhite,16,10744.27,13193.31,67,4.0,0.358,83,25,TAXAB,0.06,0.045,True,16735.623053,13071.2589217
50,nonwhite,17,10280.52,11222.57,66,1.5,0.333,83,25,TAXAB,0.061,0.061,True,15413.0734633,10474.5539367
50,nonwhite,18,10571.19,12988.54,63,1.5,0.349,83,25,TAXAB,0.095,0.079,True,16238.3870968,12927.3732875
50,nonwhite,19,11621.11,12121.21,66,3.0,0.348,83,25,TAXAB,0.061,0.061,True,17823.7883436,10713.9125007
50,nonwhite,20,8868.04,10351.19,56,1.5,0.321,83,25,TAXAB,0.036,0.036,True,13060.4418262,10151.1948066
50,nonwhite,21,9796.92,11201.06,83,3.0,0.386,83,25,TAXAB,0.024,0.012,True,15955.8957655,10298.8529347
50,nonwhite,22,9263.63,11738.02,60,0.0,0.317,83,25,TAXAB,0.067,0.05,True,13563.147877,11975.5712017
50,nonwhite,23,10843.57,12067.38,77,4.0,0.351,83,25,TAXAB,0.065,0.065,True,16708.1201849,11242.4602103
50,nonwhite,24,10537.87,13519.25,75,1.5,0.387,83,25,TAXAB,0.067,0.053,True,17190.6525285,13556.9587567
50,nonwhite,25,13642.12,11580.92,73,1.5,0.178,83,25,TAXAB,0.068,0.068,True,16596.2530414,10683.2901905
50,nonwhite,26,9957.12,12591.15,75,1.5,0.467,83,25,TAXAB,0.08,0.027,True,18681.2757974,11595.8839943
50,nonwhite,27,11169.52,12277.12,67,4.0,0.343,83,25,TAXAB,0.075,0.045,True,17000.7914764,11414.1072766
50,nonwhite,28,9497.54,12038.74,85,0.0,0.4,83,25,TAXAB,0.059,0.047,True,15829.2333333,11888.0717589
50,nonwhite,29,11644.95,11698.29,61,0.0,0.328,83,25,TAXAB,0.082,0.082,True,17328.7946429,10254.3473831
50,nonwhite,30,11138.53,14238.54,55,0.0,0.418,83,25,TAXAB,0.164,0.164,True,19138.3676976,13972.8251934
50,nonwhite,31,9624.09,12163.32,68,0.0,0.397,83,25,TAXAB,0.044,0.044,True,15960.3482587,12009.2303967
50,nonwhite,32,10537.51,12142.87,86,1.5,0.337,83,25,TAXAB,0.07,0.07,True,15893.6802413,11716.1369398
50,nonwhite,33,11738.58,13327.68,72,1.5,0.375,83,25,TAXAB,0.056,0.042,True,18781.728,12325.6154691
50,nonwhite,34,11127.54,11038.7,72,3.0,0.292,83,25,TAXAB,0.056,0.056,True,15716.8644068,9998.94110076
50,nonwhite,35,10454.75,11762.32,77,3.0,0.351,83,25,TAXAB,0.026,0.026,True,16109.0138675,11049.5631281
50,nonwhite,36,11293.32,12524.74,73,1.5,0.342,83,25,TAXAB,0.082,0.068,True,17163.100304,11732.8290603
50,nonwhite,37,11192.4,11715.77,82,4.0,0.341,83,25,TAXAB,0.061,0.061,True,16983.9150228,10484.3487624
50,nonwhite,38,12112.58,12993.25,76,1.5,0.368,83,25,TAXAB,0.066,0.066,True,19165.4746835,11487.1829013
50,nonwhite,39,10057.1,11321.07,78,1.5,0.423,83,25,TAXAB,0.026,0.026,True,17429.982669,9675.56980483
50,nonwhite,40,11859.83,13096.5,86,6.0,0.419,83,25,TAXAB,0.07,0.058,False,20412.788296,10982.82816
50,nonwhite,41,8262.75,11881.84,76,1.5,0.382,83,25,TAXAB,0.039,0.013,False,13370.1456311,12655.3126938
50,nonwhite,42,10014.01,11582.5,73,1.5,0.315,83,25,TAXAB,0.041,0.041,False,14618.9927007,11336.908488
50,nonwhite,43,9050.11,11365.03,70,4.0,0.414,83,25,TAXAB,0.043,0.043,False,15443.8737201,11030.4915525
