byr	race	year	type	interval	nj	nj0	p_xl	p_l	earnings	iweight	iweight_old	nsrvd	ps_r	ern74	ern75	ern76	ern77	ern78	ern79	ern80	ern81	ern82	ern83	ern84
51	2	80	TAXAB	67	61	15.982	0.0894309	0.0433604	10634.1	9.75316e-07	5.94018e-07	408	0.0658064	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	29	65	18.005	0.106501	0	10432.9	1.13451e-06	6.56597e-07	476	0.0732308	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	38	62	21.018	0.0242058	0.0484115	8945.21	1.15441e-06	6.54392e-07	353	0.0560317	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	56	71	25.986	0.022082	0	8402.58	1.98129e-06	9.26969e-07	406	0.0571831	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	39	76	23.028	0.0186514	0.0186514	9616.28	1.4543e-06	8.21991e-07	413	0.0536364	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	44	59	27.022	0.0313653	0.0627306	10193.6	7.84133e-07	3.61855e-07	430	0.0728814	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	7	66	19.008	0.0421348	0.0210674	8499.55	1.05311e-06	7.18227e-07	905	0.133088	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	16	83	24.983	0.0686695	0.0171674	10110.5	1.54261e-06	8.48464e-07	826	0.0983333	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	24	75	23.025	0.11544	0.018759	10683.6	1.09767e-06	6.30832e-07	662	0.0871053	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	73	74	21.016	0.075419	0	9227.44	1.25062e-06	7.96183e-07	481	0.0616667	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	36	64	22.016	0.143293	0.0228659	10037.9	8.90084e-07	5.13067e-07	370	0.0569231	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	70	67	20.033	0.064194	0.042796	9991.86	1.12828e-06	6.5708e-07	413	0.0607353	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	54	77	21.021	0.0894085	0.0178817	10702.7	1.30564e-06	7.54979e-07	408	0.052987	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	4	62	17.98	0.0450704	0.0225352	8876.43	9.55231e-07	6.38596e-07	901	0.140781	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	28	61	17.995	0.0468085	0.022695	9070.99	1.20057e-06	7.1563e-07	421	0.0668254	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	9	70	25.97	0	0	9687.12	1.50765e-06	6.87763e-07	863	0.123286	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	33	60	13.02	0.063857	0.0217114	10097.9	8.28033e-07	5.95711e-07	481	0.0763492	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	22	76	21.964	0.0182841	0.0182841	7327.45	1.84022e-06	1.20399e-06	824	0.107013	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	50	78	14.976	0.0470297	0	9395.7	1.69953e-06	1.1664e-06	442	0.0566667	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	18	65	20.995	0.0221566	0.0236337	10247	1.09229e-06	5.93041e-07	845	0.12803	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	26	72	22.032	0.0994236	0	8920.36	1.18165e-06	7.49867e-07	566	0.0754667	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	46	60	16.98	0.069735	0.0460251	10619.9	4.30801e-07	3.26459e-07	408	0.0668852	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	14	58	20.996	0.0532915	0.0548589	10697.7	8.02997e-07	4.22855e-07	874	0.15069	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	51	71	23.998	0.0634441	0.021148	10734.3	1.21565e-06	6.05618e-07	465	0.0645833	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	10	67	27.001	0.0753769	0	10281.8	9.91674e-07	4.82276e-07	949	0.139559	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	6	68	18.972	0.0610264	0	9305.48	1.44536e-06	8.44145e-07	858	0.119167	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	59	72	19.008	0.0380435	0.0190217	9293.45	1.42026e-06	8.81545e-07	438	0.0591892	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	80	TAXAB	1	81	23.004	0.0684358	0	8991.64	1.65185e-06	9.98707e-07	947	0.116914	0.504335	0.530677	0.479338	0.699238	0.725277	0.786516	1	0.728384	0.590518	0.589197	0.653319
51	2	81	TAXAB	40	69	26.013	0	0.046549	8516.01	7.24334e-07	4.95882e-07	439	0.0627143	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	47	72	23.976	0.0629685	0	10018.3	1.19412e-06	6.52155e-07	382	0.0530556	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	4	61	22.021	0.0250391	0.0266041	9499.67	8.46543e-07	4.95772e-07	901	0.140781	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	30	88	24.992	0.0153631	0	9342.84	1.68987e-06	1.01502e-06	463	0.0503261	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	26	72	23.976	0.083958	0	9589.75	1.17183e-06	6.70672e-07	566	0.0754667	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	46	60	16.02	0.0682128	0	8794.29	1.13501e-06	7.40427e-07	408	0.0668852	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	59	72	16.992	0.0366492	0	10638.8	1.68906e-06	9.27959e-07	438	0.0591892	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	62	87	30.015	0.070229	0.0351145	9736.17	1.24399e-06	7.25816e-07	436	0.0501149	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	42	77	27.027	0.0600924	0	8847.23	1.10596e-06	6.87771e-07	484	0.0612658	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	56	71	24.992	0	0	8812.62	2.11227e-06	9.36674e-07	406	0.0571831	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	5	72	27	0.0448	0	10324.7	1.36507e-06	6.16942e-07	866	0.11863	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	10	67	23.986	0.0700935	0.046729	9958.77	8.45204e-07	4.97863e-07	949	0.139559	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	28	61	15.982	0.0663957	0	7777.44	1.08151e-06	7.83287e-07	421	0.0668254	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	71	75	24	0	0.0397059	8362.89	1.34401e-06	8.45402e-07	409	0.0538158	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	60	89	35.956	0.0369128	0	7222.47	1.60211e-06	9.78977e-07	392	0.0435556	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	67	60	13.02	0.106003	0.0217114	10264.2	9.47731e-07	6.48603e-07	408	0.0658064	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	44	59	25.016	0.0590278	0.0590278	10619.1	7.75972e-07	3.70972e-07	430	0.0728814	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	31	57	16.986	0.025641	0	7850.91	1.18551e-06	7.67722e-07	490	0.0859649	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	7	66	19.998	0.0645624	0.0229555	9136.33	7.78898e-07	5.45354e-07	905	0.133088	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	63	88	25.96	0.0156028	0.0326241	8474.28	1.65782e-06	1.05857e-06	459	0.051573	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	73	74	27.01	0.0850394	0	10556.3	9.34504e-07	5.16618e-07	481	0.0616667	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	21	73	27.01	0.130159	0	10020.7	9.27987e-07	5.30374e-07	789	0.1052	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	49	72	23.976	0.0209895	0	9407.3	1.55057e-06	7.94553e-07	405	0.05625	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	38	62	18.972	0.0230548	0.0461095	9232.82	1.09896e-06	6.59549e-07	353	0.0560317	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	1	81	26.973	0.0554723	0	11052.2	1.75488e-06	7.5601e-07	947	0.116914	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	48	63	26.019	0	0	8060.43	1.41236e-06	6.97535e-07	400	0.0606061	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	9	70	24.01	0.04414	0	9267.05	1.41384e-06	7.41958e-07	863	0.123286	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	50	78	17.004	0.0332481	0.0319693	9824.35	1.42817e-06	9.56798e-07	442	0.0566667	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	55	64	22.976	0.0982839	0	9910.85	1.05836e-06	5.54194e-07	434	0.0678125	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	18	65	23.985	0.0729002	0	10567.6	9.43262e-07	4.84296e-07	845	0.12803	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	57	85	27.965	0.052161	0	10064.6	1.49823e-06	7.98867e-07	434	0.0504651	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	36	64	25.024	0.103448	0.0509031	10384.4	7.54865e-07	4.15537e-07	370	0.0569231	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	66	74	17.02	0.0181818	0.0168831	9385.57	1.62458e-06	1.02974e-06	400	0.0540541	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	33	60	12	0.08375	0.02	10983.2	6.29892e-07	4.78424e-07	481	0.0763492	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	64	64	22.016	0.0716463	0.0472561	9139.05	9.28882e-07	5.67888e-07	419	0.0644615	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	52	63	22.995	0.0251969	0.0251969	9819.64	1.12636e-06	5.65743e-07	406	0.0634375	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	39	76	23.028	0.0373027	0.0186514	10557.8	9.77129e-07	6.02046e-07	413	0.0536364	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	2	69	20.976	0.0201149	0	6720.6	1.44724e-06	1.02366e-06	850	0.123188	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	69	68	19.992	0.0410765	0.0212465	10077.5	7.83543e-07	5.26821e-07	341	0.0494203	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	3	69	24.012	0.088957	0	9453.02	1.10756e-06	6.27307e-07	874	0.123099	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	16	83	28.967	0.0921659	0	10401.5	1.4668e-06	7.24337e-07	826	0.0983333	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	14	58	17.98	0.0246377	0.0246377	9416.11	8.35357e-07	5.30817e-07	874	0.15069	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	13	70	21	0.101429	0.0414286	10324.2	8.95283e-07	5.65116e-07	831	0.118714	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	19	69	14.973	0.054917	0	7967.45	1.20681e-06	9.22851e-07	829	0.116761	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	6	68	19.992	0.0623229	0	9657.21	1.25757e-06	7.31896e-07	858	0.119167	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	61	59	23.01	0.0278689	0	8653.78	1.14607e-06	5.93804e-07	446	0.0755932	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	24	75	21	0.0736111	0.0194444	10912.2	9.40203e-07	5.94872e-07	662	0.0871053	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	45	73	21.024	0.0379213	0	9590.39	1.56082e-06	8.69319e-07	428	0.0578378	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	25	66	21.978	0.0224888	0.0224888	9299.28	1.06322e-06	6.27085e-07	712	0.103188	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	32	72	16.992	0.0183246	0.0366492	9408.99	1.22241e-06	8.34814e-07	496	0.067027	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	23	69	16.008	0.0755208	0.0182292	9663.53	1.29531e-06	8.46847e-07	711	0.0948	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	27	71	20.022	0.097493	0.0208914	9812.33	1.1147e-06	6.9944e-07	555	0.078169	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	72	75	17.025	0.068564	0.0181113	10171.8	1.25333e-06	8.31262e-07	394	0.0518421	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	58	61	22.021	0	0	8358.73	1.03844e-06	6.21094e-07	438	0.0706452	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	35	73	21.024	0.0575843	0	8206.37	1.39672e-06	9.18174e-07	427	0.0547436	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	37	79	24.016	0.0545977	0	9328.57	1.82372e-06	9.71377e-07	431	0.054557	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	11	71	24.992	0.0432099	0.0216049	11700.4	1.2819e-06	5.47201e-07	854	0.115405	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	8	65	23.985	0.0237718	0	10877.6	1.24886e-06	5.36122e-07	921	0.137463	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	70	67	19.028	0.104749	0	10684.7	1.17708e-06	6.55561e-07	413	0.0607353	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	20	68	19.992	0.0410765	0	10702.6	1.19473e-06	6.49991e-07	741	0.108971	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	53	88	32.032	0.0534591	0.0534591	11063.2	9.13469e-07	5.28891e-07	413	0.0464045	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	51	71	20.022	0.0779944	0.04039	10750	1.06742e-06	6.34477e-07	465	0.0645833	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	15	67	17.018	0.0402145	0	9703.69	1.38925e-06	8.34498e-07	851	0.127015	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	41	69	26.013	0.0224719	0	8418.3	1.43762e-06	7.59237e-07	435	0.0621429	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	12	73	24.017	0.0819672	0	10020.5	1.16688e-06	6.52996e-07	855	0.115541	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	68	85	26.01	0.0345821	0	9759.11	1.50492e-06	8.63163e-07	417	0.047931	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	65	69	20.01	0.0408451	0.0605634	9390.47	8.3746e-07	5.82723e-07	473	0.0675714	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	17	80	22	0.0868966	0	8654.71	1.36692e-06	9.20201e-07	827	0.103375	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	29	65	17.03	0.0623306	0	10472.2	1.0254e-06	6.3524e-07	476	0.0732308	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	34	65	26.975	0.0529915	0	8904.98	8.86613e-07	5.0167e-07	521	0.0789394	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	43	72	18	0.056	0	8345.69	1.5142e-06	1.01743e-06	350	0.0479452	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	22	76	25.004	0.0193741	0.0193741	7913.95	1.63873e-06	9.85913e-07	824	0.107013	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	81	TAXAB	54	76	20.976	0.0732044	0.0538674	10581.6	1.01644e-06	6.47053e-07	408	0.052987	0.462701	0.463961	0.45875	0.656662	0.629839	0.682643	0.728384	1	0.752578	0.610247	0.585581
51	2	82	TAXAB	28	61	22.997	0.0529695	0	9444.2	8.40937e-07	4.82168e-07	421	0.0668254	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	62	87	34.017	0.0935961	0.0197044	10609	1.15675e-06	5.89943e-07	436	0.0501149	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	6	68	22.032	0.0221893	0.0207101	10438.7	1.25632e-06	6.3938e-07	858	0.119167	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	10	67	23.986	0.0934579	0.046729	9842.13	6.88631e-07	4.42797e-07	949	0.139559	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	13	70	21	0.101429	0.0214286	10188.7	9.89568e-07	6.0749e-07	831	0.118714	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	47	72	24.984	0.042879	0	9942.3	9.78084e-07	5.70789e-07	382	0.0530556	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	35	73	25.988	0.0854037	0.0201863	8843.86	1.02563e-06	6.38045e-07	427	0.0547436	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	42	77	30.03	0.0639344	0.0213115	8200.14	9.5368e-07	6.22318e-07	484	0.0612658	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	37	79	25.991	0.0372578	0	9119.19	1.52206e-06	8.52416e-07	431	0.054557	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	31	57	18.981	0.0524738	0	8194.83	9.47992e-07	6.08621e-07	490	0.0859649	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	9	70	23.03	0	0.0208644	8417	1.46137e-06	8.47077e-07	863	0.123286	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	46	60	16.02	0.0914052	0	8663.44	9.17615e-07	6.47066e-07	408	0.0668852	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	25	66	21.978	0	0.0674663	9014.67	1.15219e-06	6.74479e-07	712	0.103188	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	65	69	24.012	0.154908	0	10888.9	7.39746e-07	4.40726e-07	473	0.0675714	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	16	83	26.975	0.0533333	0	9542.06	1.23889e-06	7.48864e-07	826	0.0983333	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	21	73	28.981	0.112769	0.0232172	11268.3	7.2224e-07	3.95298e-07	789	0.1052	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	58	61	18.971	0.0478955	0	7966.25	8.92545e-07	6.28938e-07	438	0.0706452	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	12	73	27.01	0.0650794	0	10095.9	9.54663e-07	5.35473e-07	855	0.115541	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	11	71	23.998	0.10574	0	10678.1	1.02783e-06	5.57762e-07	854	0.115405	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	1	81	25.029	0.0709117	0	10166.9	1.46295e-06	7.97323e-07	947	0.116914	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	32	72	22.968	0.020558	0.041116	9962.19	1.08067e-06	6.36523e-07	496	0.067027	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	49	72	25.992	0.0657277	0.0219092	10433.2	1.01449e-06	5.43533e-07	405	0.05625	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	23	68	19.992	0.104816	0	11268.9	1.02306e-06	5.69759e-07	711	0.0948	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	73	74	29.008	0.0674342	0.0213816	11812	7.79217e-07	4.00168e-07	481	0.0616667	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
51	2	82	TAXAB	8	65	23.01	0.0712074	0.0247678	10495.1	1.03071e-06	5.26644e-07	921	0.137463	0.479165	0.544607	0.43341	0.604855	0.599487	0.640425	0.590518	0.752578	1	0.805301	0.694483
